solution_id,method,sensor,algorithm,data_rate_Hz,geometric_LOD,condition_LOD,detection_threshold,storage,communication,deployment,crew_size,inspection_cycle_days,f1_total_cost_USD,f2_one_minus_recall,f3_latency_seconds,f4_traffic_disruption_hours,f5_carbon_emissions_kgCO2e_year,f6_system_reliability_inverse_MTBF,detection_recall,system_MTBF_hours,system_MTBF_years,annual_cost_USD,cost_per_km_year,carbon_footprint_tons_CO2_year,is_feasible,constraint_violation,time_seconds
1,ExpertHeuristic-LowCost,Handheld_Creaform_Go,DL_AttentionUNet_Crack,32.5,Meso,Meso,0.58,Storage_Azure_Blob_Hot,Communication_Fiber_Metro,Deployment_Intel_NUC_Extreme,2,73,52840755.14583333,0.057324175898868734,365.5321003356297,500.0,832.903,0.00022724917421384618,0.9426758241011313,4400.4560344803685,0.5023351637534668,5284075.514583332,26420.377572916663,0.8329030000000001,False,42840755.14583333,0.004879474639892578
2,ExpertHeuristic-Balanced,TLS_Leica_RTC360,DL_EfficientNet_B0,46.0,Meso,Meso,0.62,Storage_Azure_Blob_Hot,Communication_Fiber_Metro,Deployment_Jetson_OrinNano,3,44,27429300.54465909,0.08471056573073577,400.0,500.0,2069.4131545454547,0.00018018202002700922,0.9152894342692642,5549.943328696728,0.6335551745087589,2742930.054465909,13714.650272329545,2.0694131545454546,False,17429300.54465909,0.004879474639892578
3,ExpertHeuristic-QuickDeploy,TLS_Leica_RTC360,Traditional_Morphology,41.5,Meso,Meso,0.58,Storage_Azure_Blob_Hot,Communication_Fiber_Metro,Deployment_Intel_NUC_Extreme,3,37,31807205.76265836,0.13010847436299788,321.9831191043985,500.0,2235.2055721283787,0.00014381713521223255,0.8698915256370021,6953.274368344835,0.7937527817745246,3180720.576265836,15903.602881329181,2.2352055721283786,False,21807205.76265836,0.004879474639892578
4,ExpertHeuristic-Urban,TLS_Leica_RTC360,ML_RandomForest_Fast,50.5,Meso,Meso,0.62,Storage_Azure_Blob_Hot,Communication_V2X_RSU,Deployment_Jetson_OrinNano,4,30,44744764.47153646,0.07361098375238173,400.0,500.0,3238.673369583333,0.0001868066698869532,0.9263890162476183,5353.127918854043,0.6110876619696396,4474476.447153646,22372.38223576823,3.238673369583333,False,34744764.47153646,0.004879474639892578
5,ExpertHeuristic-Rural,Handheld_Creaform_Go,DL_YOLOv7_Standard,32.5,Meso,Meso,0.58,Storage_Azure_Blob_Hot,Communication_LoRaWAN_Gateway,Deployment_Intel_NUC_Extreme,2,92,42035625.414492756,0.05572439792866546,400.0,500.0,684.6480326086956,0.00024354547051014247,0.9442756020713345,4106.009435960153,0.4687225383516156,4203562.541449276,21017.81270724638,0.6846480326086957,False,32035625.414492756,0.004879474639892578
6,ExpertHeuristic-Sustainable,Handheld_Creaform_Go,DL_AttentionUNet_Crack,23.5,Meso,Meso,0.58,Storage_Azure_Blob_Hot,Communication_LoRaWAN_Gateway,Deployment_Intel_NUC_Extreme,2,110,35657242.527030304,0.057324175898868734,400.0,500.0,524.9355654545456,0.00024354547051014247,0.9426758241011313,4106.009435960153,0.4687225383516156,3565724.2527030306,17828.621263515153,0.5249355654545456,False,25657242.527030304,0.004879474639892578
7,ExpertHeuristic-Reliable,FOS_Basic_FBG,ML_RandomForest_Fast,46.0,Meso,Meso,0.62,Storage_PostgreSQL_PostGIS,Communication_V2X_RSU,Deployment_Cloud_GPU_A4000,3,37,73265136.56303246,0.07378164660246522,13.587339710144928,0.3286631719782617,133.78934019783784,0.00012943143852109457,0.9262183533975348,7726.098167695333,0.8819746766775495,7326513.6563032465,36632.56828151623,0.13378934019783784,False,63265136.56303246,0.004879474639892578
8,ExpertHeuristic-Emergency,FOS_Luna_ODiSI,Hybrid_CNN_SVM,59.50000000000001,Meso,Meso,0.5,Storage_Azure_Blob_Hot,Communication_V2X_RSU,Deployment_Cloud_H100,4,8,154259900.8356413,0.04362582255508607,13.50890893557423,0.36518130219806855,312.78171262375,0.00012339690880235434,0.9563741774449139,8103.930720028868,0.9251062465786378,15425990.083564129,77129.95041782064,0.31278171262375004,False,144259900.8356413,0.004879474639892578
9,ExpertHeuristic-Research,UAV_YellowScan_Vx20,Traditional_Canny_Optimized,64.0,Meso,Meso,0.6599999999999999,Storage_PostgreSQL_PostGIS,Communication_V2X_RSU,Deployment_Cloud_GPU_A4000,5,19,5864600.362736842,0.1323888735420654,400.0,77.1685751750129,1417.9136665263159,0.00029158655771849713,0.8676111264579346,3429.5133761461593,0.39149696074727847,586460.0362736841,2932.3001813684205,1.417913666526316,False,200.0,0.004879474639892578
10,ExpertHeuristic-Practical,TLS_Leica_RTC360,DL_SAM_Detectron2,46.0,Meso,Meso,0.58,Storage_Azure_Blob_Hot,Communication_Fiber_Metro,Deployment_Jetson_OrinNano,3,41,30068175.64231707,0.13587289700909422,400.0,500.0,2198.882409756098,0.00018018202002700922,0.8641271029909058,5549.943328696728,0.6335551745087589,3006817.5642317072,15034.087821158537,2.1988824097560977,False,20068175.64231707,0.004879474639892578
11,ExpertHeuristic-LowCost_Var1,Handheld_Creaform_Go,DL_AttentionUNet_Crack,28.01541748850498,Meso,Meso,0.6340097660036284,Storage_Azure_Blob_Hot,Communication_Fiber_Metro,Deployment_Intel_NUC_Extreme,3,47,105439490.58230594,0.06673431089740978,357.3174352267764,500.0,1124.5002222859334,0.00021583364909969093,0.9332656891025902,4633.19785478914,0.5289038647019567,10543949.058230594,52719.74529115297,1.1245002222859335,False,95439490.58230594,0.004879474639892578
12,ExpertHeuristic-LowCost_Var2,UAV_Basic_Photogrammetry,DL_RetinaNet_Focal,32.37192907515896,Meso,Meso,0.5366313584399366,Storage_Azure_Blob_Hot,Communication_LoRaWAN_Gateway,Deployment_Jetson_OrinNano,2,96,4958425.831878208,0.06179732463342269,400.0,90.71204985850633,198.38341927387347,0.0005680536587890589,0.9382026753665773,1760.3970760997072,0.2009585703310168,495842.58318782074,2479.212915939104,0.19838341927387348,False,200.0,0.004879474639892578
13,ExpertHeuristic-Balanced_Var1,IoT_Professional_Network,DL_MaskRCNN_ResNet50,51.328337656983166,Meso,Meso,0.5562969772732863,Storage_Azure_Blob_Hot,Communication_Fiber_Metro,Deployment_Jetson_OrinNano,3,1,33026926.2470567,0.068641257605358,7.995252066936272,0.3286631719782617,186.43749745619493,0.00016629313113812033,0.931358742394642,6013.477484944441,0.6864700325279043,3302692.62470567,16513.46312352835,0.18643749745619492,False,23026926.2470567,0.004879474639892578
14,ExpertHeuristic-Balanced_Var2,TLS_Leica_RTC360,DL_MaskRCNN_ResNet50,43.214095951345904,Meso,Meso,0.5790031134964094,Storage_Azure_Blob_Hot,Communication_Fiber_Metro,Deployment_Jetson_AGX_Orin,2,35,28794235.734913796,0.07357753149868962,400.0,500.0,2416.5685097700944,0.0001880887732113399,0.9264224685013104,5316.638430494638,0.6069221952619449,2879423.5734913796,14397.117867456898,2.4165685097700944,False,18794235.734913796,0.004879474639892578
15,ExpertHeuristic-QuickDeploy_Var1,UAV_Basic_Photogrammetry,DL_RetinaNet_Focal,44.79296917343455,Meso,Meso,0.6574092995921005,Storage_Azure_Blob_Hot,Communication_Fiber_Metro,Deployment_Intel_NUC_Extreme,3,1,315753217.9743296,0.08644998384969738,400.0,500.0,16076.317341075115,0.0005229112746704672,0.9135500161503026,1912.3703168002808,0.21830711378998638,31575321.79743296,157876.6089871648,16.076317341075114,False,305753217.9743296,0.004879474639892578
16,ExpertHeuristic-QuickDeploy_Var2,TLS_Leica_RTC360,Traditional_Morphology,35.604923026850294,Meso,Meso,0.653741285276233,Storage_Azure_Blob_Hot,Communication_Fiber_Metro,Deployment_Intel_NUC_Extreme,3,66,19111690.46252388,0.15725759558820773,319.7127162756889,500.0,1264.2138608586772,0.00014381713521223255,0.8427424044117923,6953.274368344835,0.7937527817745246,1911169.046252388,9555.845231261941,1.2642138608586773,False,9111690.462523881,0.004879474639892578
17,ExpertHeuristic-Urban_Var1,IoT_Professional_Network,DL_YOLOv8_SOTA,51.892187100212645,Meso,Meso,0.6049472754136518,Storage_Azure_Blob_Hot,Communication_V2X_RSU,Deployment_Jetson_OrinNano,3,9,5213689.683500686,0.05444304014228907,13.540423222978387,0.3286631719782617,166.02678605759235,0.000177959797804787,0.9455569598577109,5619.246663209576,0.6414665140650201,521368.96835006855,2606.8448417503428,0.16602678605759236,True,0.0,0.004879474639892578
18,ExpertHeuristic-Urban_Var2,TLS_Leica_RTC360,DL_YOLOv8_Nano,54.49061635679761,Meso,Meso,0.6707284826993883,Storage_Azure_Blob_Hot,Communication_Fiber_Metro,Deployment_Jetson_OrinNano,3,38,31474669.168272115,0.07444950129188554,400.0,500.0,2651.502035487007,0.00018018202002700922,0.9255504987081145,5549.943328696728,0.6335551745087589,3147466.9168272116,15737.334584136059,2.651502035487007,False,21474669.168272115,0.004879474639892578
19,ExpertHeuristic-Rural_Var1,UAV_Riegl_miniVUX3,DL_EfficientNet_B0,36.390259939390845,Meso,Meso,0.5373756750018508,Storage_Azure_Blob_Hot,Communication_LoRaWAN_Gateway,Deployment_Intel_NUC_Extreme,3,104,3901699.813557836,0.06736596395758199,400.0,16.02057395460277,1037.2063986312492,0.00031546327872932053,0.932634036042418,3169.9410594728456,0.36186541774804176,390169.98135578365,1950.8499067789182,1.0372063986312492,False,200.0,0.004879474639892578
20,ExpertHeuristic-Rural_Var2,UAV_Riegl_miniVUX3,Traditional_Morphology,30.532310330351258,Meso,Meso,0.47641668031201256,Storage_Azure_Blob_Hot,Communication_LoRaWAN_Gateway,Deployment_Jetson_OrinNano,3,97,3826375.997985371,0.09878928425842726,400.0,17.176697848233896,1040.3483311081573,0.0002911284691025138,0.9012107157415727,3434.909691528225,0.3921129784849572,382637.5997985371,1913.1879989926854,1.0403483311081572,False,200.0,0.004879474639892578
21,ExpertHeuristic-FeasibleVar1,TLS_Leica_RTC360,DL_EfficientNet_B0,36.27082947876337,Meso,Meso,0.5747086675597901,Storage_Azure_Blob_Hot,Communication_Fiber_Metro,Deployment_Jetson_OrinNano,2,66,16279785.230633084,0.07475281922565624,400.0,500.0,1279.8987055365785,0.00019159754514116447,0.9252471807743438,5219.27355208661,0.5958074831149098,1627978.5230633083,8139.892615316541,1.2798987055365785,False,6279785.230633084,0.004879474639892578
22,ExpertHeuristic-FeasibleVar2,UAV_Riegl_miniVUX3,DL_YOLOv7_Standard,45.31468288035212,Meso,Meso,0.5261002384168079,Storage_Azure_Blob_Hot,Communication_Fiber_Metro,Deployment_Jetson_OrinNano,3,48,5941807.8665010305,0.04780228366178774,400.0,34.711243568305996,1299.5897955009477,0.0003051820200270092,0.9521977163382123,3276.733013011376,0.37405628002412966,594180.786650103,2970.9039332505154,1.2995897955009477,False,200.0,0.004879474639892578
23,ExpertHeuristic-FeasibleVar3,UAV_Basic_Photogrammetry,DL_EfficientNet_B0,36.36968070930633,Meso,Meso,0.6936935874377111,Storage_Azure_Blob_Hot,Communication_Fiber_Metro,Deployment_Jetson_OrinNano,3,55,8639200.190409122,0.10350069058905431,400.0,203.57197682532336,322.1986884957918,0.0005289263122644521,0.8964993094109457,1890.6225249388253,0.21582448914826774,863920.0190409122,4319.600095204561,0.3221986884957918,False,200.0,0.004879474639892578
24,ExpertHeuristic-FeasibleVar4,UAV_Basic_Photogrammetry,Traditional_Morphology,31.29793025623671,Meso,Meso,0.5286372870041003,Storage_Azure_Blob_Hot,Communication_Fiber_Metro,Deployment_Jetson_OrinNano,3,59,8088586.700559612,0.11363994889642892,400.0,189.77048687106418,298.949034187759,0.0004985764650436604,0.8863600511035711,2005.7103977269162,0.2289623741697393,808858.6700559612,4044.293350279806,0.29894903418775903,False,200.0,0.004879474639892578
25,ExpertHeuristic-FeasibleVar5,TLS_Leica_RTC360,DL_EfficientNet_B0,30.426206828266835,Meso,Meso,0.6251356562416037,Storage_Azure_Blob_Hot,Communication_Fiber_Metro,Deployment_Jetson_OrinNano,3,72,17880768.472125802,0.0859128088015031,389.6001229722925,500.0,1088.2659659603378,0.00018018202002700922,0.9140871911984969,5549.943328696728,0.6335551745087589,1788076.8472125803,8940.3842360629,1.0882659659603378,False,7880768.472125802,0.004879474639892578
